acct_id,contract_id,term,start_date,end_date,date_offered,date_signed,date_countersigned,add_datetime,event_name,section_name,row_name,seat_num,last_seat,num_seats,price_code,paid,printed,group_flag,consignment,comp_name,purchase_price,block_purchase_price,,description
109198,14479,5,01/01/2021,31/12/2026,21/01/2021,21/01/2021,21/01/2021,21/01/2021,RENEWALS,503,K,2,5,4,5HP,P,0,N,N,Not Comp,8500,34000,,
126227,10795,10,01/01/2017,31/12/2026,06/04/2017,06/04/2017,06/04/2017,06/04/2017,RENEWALS,503,K,6,7,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
126730,14021,3,01/01/2020,31/12/2022,20/01/2020,20/01/2020,20/01/2020,20/01/2020,RENEWALS,503,K,8,11,4,3HY,Y,0,N,N,Not Comp,5000,20000,,
112624,14510,5,01/01/2021,31/12/2026,01/02/2021,01/02/2021,01/02/2021,01/02/2021,RENEWALS,503,K,12,13,2,5HP,P,0,N,N,Not Comp,8500,17000,,
159293,13142,3,01/08/2019,31/07/2022,31/07/2019,31/07/2019,31/07/2019,31/07/2019,RENEWALS,503,K,14,14,1,3HY,Y,0,N,N,Not Comp,5000,5000,,
159293,13642,3,01/08/2019,31/07/2022,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,503,K,15,15,1,3HY,Y,0,N,N,Not Comp,5000,5000,,
112897,12677,3,01/01/2019,31/12/2021,29/01/2019,29/01/2019,29/01/2019,29/01/2019,RENEWALS,503,K,16,17,2,3HY,Y,0,N,N,Not Comp,5000,10000,,
374637,12990,3,01/06/2019,31/05/2022,12/06/2019,12/06/2019,12/06/2019,12/06/2019,RENEWALS,503,K,18,19,2,3HY,Y,0,N,N,Not Comp,5000,10000,,
122286,9488,10,01/01/2016,31/12/2025,28/01/2016,28/01/2016,28/01/2016,28/01/2016,RENEWALS,503,K,20,21,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
101156,9792,10,01/01/2016,31/12/2025,09/03/2016,09/03/2016,09/03/2016,09/03/2016,RENEWALS,503,K,22,23,2,10HP,Y,0,N,N,Not Comp,13500,27000,,
106962,10014,10,01/01/2016,31/12/2025,11/07/2016,11/07/2016,11/07/2016,11/07/2016,RENEWALS,503,K,24,25,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
120502,12765,3,01/01/2019,31/12/2021,25/02/2019,25/02/2019,25/02/2019,25/02/2019,RENEWALS,504,A,1,6,6,3M,Y,0,N,N,Not Comp,5500,33000,,
119860,12943,5,01/01/2019,31/12/2023,14/05/2019,14/05/2019,14/05/2019,14/05/2019,RENEWALS,504,A,7,8,2,3MP,Y,0,N,N,Not Comp,6200,12400,,
114646,9742,11,01/01/2016,31/12/2026,03/03/2016,03/03/2016,03/03/2016,03/03/2016,RENEWALS,504,A,9,10,2,10HP,Y,0,N,N,Not Comp,13500,27000,,
110522,14109,3,01/01/2020,31/12/2022,31/01/2020,31/01/2020,31/01/2020,31/01/2020,RENEWALS,504,A,11,13,3,3M,Y,0,N,N,Not Comp,5500,16500,,
127431,3995,10,01/01/2016,31/12/2025,10/11/2015,10/11/2015,10/11/2015,10/11/2015,RENEWALS,504,A,14,14,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
127431,3996,10,01/01/2016,31/12/2025,10/11/2015,10/11/2015,10/11/2015,10/11/2015,RENEWALS,504,A,15,15,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
104851,9430,10,01/01/2016,31/12/2025,26/01/2016,26/01/2016,26/01/2016,26/01/2016,RENEWALS,504,A,16,25,10,10HY,Y,0,N,N,Not Comp,12500,125000,,
117705,9023,10,01/01/2016,31/12/2025,01/12/2015,01/12/2015,01/12/2015,01/12/2015,RENEWALS,504,A,26,26,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
113385,9207,10,01/01/2016,31/12/2025,22/12/2015,22/12/2015,22/12/2015,22/12/2015,RENEWALS,504,A,27,27,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
262618,11982,5,01/01/2018,31/12/2022,19/04/2018,19/04/2018,19/04/2018,19/04/2018,RENEWALS,504,B,1,3,3,5HP,Y,0,N,N,Not Comp,8500,25500,,
200610,8955,10,01/01/2016,31/12/2025,23/11/2015,23/11/2015,23/11/2015,23/11/2015,RENEWALS,504,B,4,8,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
156430,12550,10,01/01/2019,31/12/2028,07/01/2019,07/01/2019,07/01/2019,07/01/2019,RENEWALS,504,B,9,10,2,10M,Y,0,N,N,Not Comp,13500,27000,,
106688,9527,10,01/01/2016,31/12/2025,29/01/2016,29/01/2016,29/01/2016,29/01/2016,RENEWALS,504,B,11,12,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
144884,14426,5,01/01/2021,31/12/2026,11/01/2021,11/01/2021,11/01/2021,11/01/2021,RENEWALS,504,B,13,13,1,5M,Y,0,N,N,Not Comp,8250,8250,,
113591,3999,10,01/01/2016,31/12/2025,10/11/2015,10/11/2015,10/11/2015,10/11/2015,RENEWALS,504,B,14,14,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
113591,4000,10,01/01/2016,31/12/2025,10/11/2015,10/11/2015,10/11/2015,10/11/2015,RENEWALS,504,B,15,15,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
200643,9603,10,01/01/2016,31/12/2025,08/02/2016,08/02/2016,08/02/2016,08/02/2016,RENEWALS,504,B,16,21,6,10HY,Y,0,N,N,Not Comp,12500,75000,,
313924,12167,3,01/08/2018,31/12/2021,16/08/2018,16/08/2018,16/08/2018,16/08/2018,RENEWALS,504,B,22,22,1,3HYE,Y,0,N,N,Not Comp,5300,5300,,
119894,13764,10,01/01/2013,31/12/2022,01/01/2013,27/09/2019,27/09/2019,27/09/2019,RENEWALS,504,B,23,24,2,HXY,Y,0,N,N,Not Comp,12000,24000,,
374413,13002,10,01/06/2019,31/05/2029,17/06/2019,17/06/2019,17/06/2019,17/06/2019,RENEWALS,504,B,25,26,2,10MP,P,0,N,N,Not Comp,14500,29000,,
159814,10145,10,01/09/2016,31/12/2026,21/09/2016,21/09/2016,21/09/2016,21/09/2016,RENEWALS,504,B,27,27,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
155317,9137,10,01/01/2016,31/12/2025,10/12/2015,10/12/2015,10/12/2015,10/12/2015,RENEWALS,504,C,1,2,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
200610,8956,10,01/01/2016,31/12/2025,23/11/2015,23/11/2015,23/11/2015,23/11/2015,RENEWALS,504,C,4,8,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
156091,9163,6,01/01/2016,23/11/2022,15/12/2015,15/12/2015,15/12/2015,15/12/2015,RENEWALS,504,C,9,10,2,5HY,Y,0,N,N,Not Comp,7500,15000,,
103932,9234,10,01/01/2016,31/12/2025,06/01/2016,06/01/2016,06/01/2016,06/01/2016,RENEWALS,504,C,14,14,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
103932,9235,10,01/01/2016,31/12/2025,06/01/2016,06/01/2016,06/01/2016,06/01/2016,RENEWALS,504,C,15,17,3,10HY,Y,0,N,N,Not Comp,12500,37500,,
158832,9973,10,01/06/2016,31/05/2026,29/06/2016,29/06/2016,29/06/2016,29/06/2016,RENEWALS,504,C,18,20,3,10HY,Y,0,N,N,Not Comp,12500,37500,,
117296,9223,10,01/01/2016,31/12/2025,06/01/2016,06/01/2016,06/01/2016,06/01/2016,RENEWALS,504,C,21,22,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
115556,14504,5,01/01/2021,31/12/2026,01/02/2021,01/02/2021,01/02/2021,01/02/2021,RENEWALS,504,C,23,24,2,5M,Y,0,N,N,Not Comp,8250,16500,,
211177,11880,10,01/07/2017,31/07/2027,20/02/2018,20/02/2018,20/02/2018,20/02/2018,RENEWALS,504,C,25,26,2,10HP,Y,0,N,N,Not Comp,13500,27000,,
159814,10165,10,01/09/2016,31/12/2026,03/10/2016,03/10/2016,03/10/2016,03/10/2016,RENEWALS,504,C,27,27,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
122138,14462,3,01/01/2021,31/12/2024,19/01/2021,19/01/2021,19/01/2021,19/01/2021,RENEWALS,504,D,1,2,2,3M,Y,0,N,N,Not Comp,5500,11000,,
101822,9789,10,01/01/2016,31/12/2025,08/03/2016,08/03/2016,08/03/2016,08/03/2016,RENEWALS,504,D,3,4,2,10HP,Y,0,N,N,Not Comp,13500,27000,,
106973,9436,10,01/01/2016,31/12/2025,26/01/2016,26/01/2016,26/01/2016,26/01/2016,RENEWALS,504,D,5,9,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
108029,8981,10,01/01/2016,31/12/2025,25/11/2015,25/11/2015,25/11/2015,25/11/2015,RENEWALS,504,D,10,13,4,10HP,Y,0,N,N,Not Comp,13500,54000,,
155424,12631,3,01/01/2019,31/12/2021,23/01/2019,23/01/2019,23/01/2019,23/01/2019,RENEWALS,504,D,15,18,4,3M,Y,0,N,N,Not Comp,5500,22000,,
121267,9031,10,01/01/2016,31/12/2025,04/12/2015,04/12/2015,04/12/2015,04/12/2015,RENEWALS,504,D,19,20,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
114658,9061,7,01/01/2016,31/12/2022,09/12/2015,09/12/2015,09/12/2015,09/12/2015,RENEWALS,504,D,21,22,2,5HY,Y,0,N,N,Not Comp,7500,15000,,
155648,12692,3,01/01/2019,31/12/2021,01/02/2019,01/02/2019,01/02/2019,01/02/2019,RENEWALS,504,D,23,24,2,3M,Y,0,N,N,Not Comp,5500,11000,,
116844,14580,5,01/01/2021,31/12/2026,09/03/2021,09/03/2021,09/03/2021,09/03/2021,RENEWALS,504,D,25,27,3,5MP,P,0,N,N,Not Comp,9250,27750,,
122072,14176,10,01/01/2020,31/12/2029,20/02/2020,20/02/2020,20/02/2020,20/02/2020,RENEWALS,504,E,1,1,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
148775,12838,10,01/01/2019,31/12/2028,08/03/2019,08/03/2019,08/03/2019,08/03/2019,RENEWALS,504,E,2,3,2,10M,Y,0,N,N,Not Comp,13500,27000,,
106973,9437,10,01/01/2016,31/12/2025,26/01/2016,26/01/2016,26/01/2016,26/01/2016,RENEWALS,504,E,5,9,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
155721,9183,5,01/01/2016,31/12/2020,18/12/2015,18/12/2015,18/12/2015,18/12/2015,RENEWALS,504,E,10,11,2,5HY,Y,0,N,N,Not Comp,7500,15000,,
354191,12681,5,01/01/2019,31/12/2023,30/01/2019,30/01/2019,30/01/2019,30/01/2019,RENEWALS,504,E,12,13,2,5M,Y,0,N,N,Not Comp,8250,16500,,
152330,13083,5,01/06/2019,31/05/2024,02/07/2019,02/07/2019,02/07/2019,02/07/2019,RENEWALS,504,E,14,14,1,5M,Y,0,N,N,Not Comp,8250,8250,,
152330,13084,5,01/06/2019,31/05/2024,02/07/2019,02/07/2019,02/07/2019,02/07/2019,RENEWALS,504,E,15,15,1,5M,Y,0,N,N,Not Comp,8250,8250,,
111216,9018,10,01/01/2016,31/12/2025,01/12/2015,01/12/2015,01/12/2015,01/12/2015,RENEWALS,504,E,16,17,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
465963,14706,10,01/01/2022,31/12/2032,18/06/2021,18/06/2021,18/06/2021,18/06/2021,RENEWALS,504,E,18,19,2,10M,Y,0,N,N,Not Comp,13500,27000,,
100355,14830,3,01/01/2022,31/12/2024,30/09/2021,30/09/2021,30/09/2021,30/09/2021,RENEWALS,504,E,20,22,3,3M,Y,0,N,N,Not Comp,5500,16500,,
107317,12784,3,01/01/2019,31/12/2021,25/02/2019,25/02/2019,25/02/2019,25/02/2019,RENEWALS,504,E,23,24,2,3MP,Y,0,N,N,Not Comp,6200,12400,,
132516,11949,10,01/01/2018,31/12/2027,21/03/2018,21/03/2018,21/03/2018,21/03/2018,RENEWALS,504,E,26,26,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
159236,13245,3,01/09/2019,31/08/2022,30/08/2019,30/08/2019,30/08/2019,30/08/2019,RENEWALS,504,E,27,27,1,3HY,Y,0,N,N,Not Comp,5000,5000,,
155531,9838,10,01/01/2016,31/12/2025,31/03/2016,31/03/2016,31/03/2016,31/03/2016,RENEWALS,504,F,1,2,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
138723,10633,10,01/01/2017,31/12/2026,09/02/2017,09/02/2017,09/02/2017,09/02/2017,RENEWALS,504,F,3,4,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
108029,8982,10,01/01/2016,31/12/2025,25/11/2015,25/11/2015,25/11/2015,25/11/2015,RENEWALS,504,F,5,8,4,10HP,Y,0,N,N,Not Comp,13500,54000,,
104794,9202,10,01/01/2016,31/12/2025,21/12/2015,21/12/2015,21/12/2015,21/12/2015,RENEWALS,504,F,9,13,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
109165,12645,3,01/01/2019,31/12/2021,24/01/2019,24/01/2019,24/01/2019,24/01/2019,RENEWALS,504,F,14,14,1,3M,Y,0,N,N,Not Comp,5500,5500,,
109165,12646,3,01/01/2019,31/12/2021,24/01/2019,24/01/2019,24/01/2019,24/01/2019,RENEWALS,504,F,15,19,5,3M,Y,0,N,N,Not Comp,5500,27500,,
148775,12839,10,01/01/2019,31/12/2028,08/03/2019,08/03/2019,08/03/2019,08/03/2019,RENEWALS,504,F,20,21,2,10M,Y,0,N,N,Not Comp,13500,27000,,
102461,9563,10,01/01/2016,31/12/2025,05/02/2016,05/02/2016,05/02/2016,05/02/2016,RENEWALS,504,F,22,26,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
159236,13246,3,01/09/2019,31/12/2022,30/08/2019,30/08/2019,30/08/2019,30/08/2019,RENEWALS,504,F,27,27,1,3HY,Y,0,N,N,Not Comp,5000,5000,,
113102,3879,10,01/01/2016,31/12/2025,15/10/2015,15/10/2015,15/10/2015,15/10/2015,RENEWALS,504,G,1,2,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
102353,3919,10,01/01/2016,31/12/2025,27/10/2015,27/10/2015,27/10/2015,27/10/2015,RENEWALS,504,G,3,4,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
104161,9471,10,01/01/2016,31/12/2025,28/01/2016,28/01/2016,28/01/2016,28/01/2016,RENEWALS,504,G,5,8,4,10HY,Y,0,N,N,Not Comp,12500,50000,,
104794,9203,10,01/01/2016,31/12/2025,21/12/2015,21/12/2015,21/12/2015,21/12/2015,RENEWALS,504,G,9,10,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
104794,9204,10,01/01/2016,31/12/2025,21/12/2015,21/12/2015,21/12/2015,21/12/2015,RENEWALS,504,G,11,13,3,10HY,Y,0,N,N,Not Comp,12500,37500,,
119788,12756,5,01/01/2019,31/12/2023,21/02/2019,21/02/2019,21/02/2019,21/02/2019,RENEWALS,504,G,14,14,1,5M,Y,0,N,N,Not Comp,8250,8250,,
119788,12757,5,01/01/2019,31/12/2023,21/02/2019,21/02/2019,21/02/2019,21/02/2019,RENEWALS,504,G,15,17,3,5M,Y,0,N,N,Not Comp,8250,24750,,
109165,12647,3,01/01/2019,31/12/2021,24/01/2019,24/01/2019,24/01/2019,24/01/2019,RENEWALS,504,G,18,21,4,3M,Y,0,N,N,Not Comp,5500,22000,,
102461,9564,10,01/01/2016,31/12/2025,05/02/2016,05/02/2016,05/02/2016,05/02/2016,RENEWALS,504,G,22,26,5,10HY,Y,0,N,N,Not Comp,12500,62500,,
211763,11231,10,01/09/2017,31/08/2027,01/09/2017,01/09/2017,01/09/2017,01/09/2017,RENEWALS,504,G,27,27,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
121493,14415,10,01/01/2021,31/12/2031,06/01/2021,06/01/2021,06/01/2021,06/01/2021,RENEWALS,504,H,2,3,2,10M,Y,0,N,N,Not Comp,13500,27000,,
405084,14264,10,01/01/2020,31/12/2029,24/07/2020,24/07/2020,24/07/2020,24/07/2020,RENEWALS,504,H,4,4,1,10MP,P,0,N,N,Not Comp,14500,14500,,
122568,9798,10,01/01/2016,31/12/2025,10/03/2016,10/03/2016,10/03/2016,10/03/2016,RENEWALS,504,H,5,6,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
405084,14265,10,01/01/2020,31/12/2029,24/07/2020,24/07/2020,24/07/2020,24/07/2020,RENEWALS,504,H,7,7,1,10MP,P,0,N,N,Not Comp,14500,14500,,
117066,9074,6,01/01/2016,31/12/2021,09/12/2015,09/12/2015,09/12/2015,09/12/2015,RENEWALS,504,H,8,9,2,5HY,Y,0,N,N,Not Comp,7500,15000,,
108029,9208,10,01/01/2016,31/12/2025,22/12/2015,22/12/2015,22/12/2015,22/12/2015,RENEWALS,504,H,10,13,4,10HY,Y,0,N,N,Not Comp,12500,50000,,
157701,14582,10,01/05/2019,30/04/2029,10/03/2021,10/03/2021,10/03/2021,10/03/2021,RENEWALS,504,H,14,14,1,10MP,P,0,N,N,Not Comp,14500,14500,,
157701,14583,10,01/05/2019,30/04/2029,10/03/2021,10/03/2021,10/03/2021,10/03/2021,RENEWALS,504,H,15,15,1,10MP,P,0,N,N,Not Comp,14500,14500,,
126433,14544,5,01/01/2021,31/12/2026,16/02/2021,16/02/2021,16/02/2021,16/02/2021,RENEWALS,504,H,16,17,2,5M,Y,0,N,N,Not Comp,8250,16500,,
106874,14406,5,01/01/2021,31/12/2026,04/01/2021,04/01/2021,04/01/2021,04/01/2021,RENEWALS,504,H,18,20,3,5M,Y,0,N,N,Not Comp,8250,24750,,
106310,14393,5,01/01/2021,31/12/2026,16/12/2020,16/12/2020,16/12/2020,16/12/2020,RENEWALS,504,H,21,22,2,5M,Y,0,N,N,Not Comp,8250,16500,,
126870,8970,10,01/01/2016,31/12/2025,24/11/2015,24/11/2015,24/11/2015,24/11/2015,RENEWALS,504,H,23,24,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
108029,8983,10,01/01/2016,31/12/2025,25/11/2015,25/11/2015,25/11/2015,25/11/2015,RENEWALS,504,J,2,4,3,10HP,Y,0,N,N,Not Comp,13500,40500,,
132280,9679,10,01/01/2016,31/12/2025,16/02/2016,16/02/2016,16/02/2016,16/02/2016,RENEWALS,504,J,7,9,3,10HY,Y,0,N,N,Not Comp,12500,37500,,
144659,14987,5,01/01/2022,31/12/2026,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,504,J,10,11,2,5M,Y,0,N,N,Not Comp,8250,16500,,
155200,9048,5,01/01/2016,31/12/2020,07/12/2015,07/12/2015,07/12/2015,07/12/2015,RENEWALS,504,J,12,13,2,5HY,Y,0,N,N,Not Comp,7500,15000,,
170639,10616,5,01/01/2017,31/12/2021,06/02/2017,06/02/2017,06/02/2017,06/02/2017,RENEWALS,504,J,14,14,1,5HY,Y,0,N,N,Not Comp,7500,7500,,
170639,10617,5,01/01/2017,31/12/2021,06/02/2017,06/02/2017,06/02/2017,06/02/2017,RENEWALS,504,J,15,16,2,5HY,Y,0,N,N,Not Comp,7500,15000,,
106962,10015,10,01/01/2016,31/12/2025,11/07/2016,11/07/2016,11/07/2016,11/07/2016,RENEWALS,504,J,17,18,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
155218,8924,10,01/01/2016,31/12/2025,16/11/2015,16/11/2015,16/11/2015,16/11/2015,RENEWALS,504,J,19,22,4,10HY,Y,0,N,N,Not Comp,12500,50000,,
103677,9863,10,01/01/2016,31/12/2025,13/04/2016,13/04/2016,13/04/2016,13/04/2016,RENEWALS,504,J,23,24,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
101649,12074,3,01/07/2018,30/06/2021,02/07/2018,02/07/2018,02/07/2018,02/07/2018,RENEWALS,504,K,2,2,1,3HP,Y,0,N,N,Not Comp,5700,5700,,
121869,9201,10,01/01/2016,31/12/2025,21/12/2015,21/12/2015,21/12/2015,21/12/2015,RENEWALS,504,K,3,4,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
109074,9373,10,01/01/2016,31/12/2025,22/01/2016,22/01/2016,22/01/2016,22/01/2016,RENEWALS,504,K,5,6,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
101649,12075,3,01/07/2018,30/06/2021,02/07/2018,02/07/2018,02/07/2018,02/07/2018,RENEWALS,504,K,7,7,1,3HP,Y,0,N,N,Not Comp,5700,5700,,
111567,9148,10,01/01/2016,31/12/2025,14/12/2015,14/12/2015,14/12/2015,14/12/2015,RENEWALS,504,K,8,9,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
155259,13206,10,01/09/2019,31/12/2029,23/08/2019,23/08/2019,23/08/2019,23/08/2019,RENEWALS,504,K,10,11,2,10MP,P,0,N,N,Not Comp,14500,29000,,
101156,9793,10,01/01/2016,31/12/2025,09/03/2016,09/03/2016,09/03/2016,09/03/2016,RENEWALS,504,K,12,13,2,10HP,Y,0,N,N,Not Comp,13500,27000,,
108699,12814,5,01/01/2019,31/12/2023,04/03/2019,04/03/2019,04/03/2019,04/03/2019,RENEWALS,504,K,14,14,1,5M,Y,0,N,N,Not Comp,8250,8250,,
108699,12815,5,01/01/2019,31/12/2023,04/03/2019,04/03/2019,04/03/2019,04/03/2019,RENEWALS,504,K,15,25,11,5M,Y,0,N,N,Not Comp,8250,90750,,
201110,3886,10,01/01/2016,31/12/2025,16/10/2015,16/10/2015,16/10/2015,16/10/2015,RENEWALS,505,A,1,2,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
107582,14478,10,01/01/2021,31/12/2031,21/01/2021,21/01/2021,21/01/2021,21/01/2021,RENEWALS,505,A,3,4,2,10MP,P,0,N,N,Not Comp,14500,29000,,
123897,13348,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,A,5,5,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13324,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,A,6,6,1,Y,Y,0,N,N,Other,0,0,,
107341,14770,5,01/01/2022,31/12/2026,30/07/2021,30/07/2021,30/07/2021,30/07/2021,RENEWALS,505,A,9,11,3,5M,Y,0,N,N,Not Comp,8250,24750,,
109283,3981,10,01/01/2016,31/12/2025,10/11/2015,10/11/2015,10/11/2015,10/11/2015,RENEWALS,505,A,12,13,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
107677,9273,10,01/01/2016,31/12/2025,07/01/2016,07/01/2016,07/01/2016,07/01/2016,RENEWALS,505,A,14,14,1,10HY,Y,0,N,N,Not Comp,12500,12500,,
107677,9274,10,01/01/2016,31/12/2025,07/01/2016,07/01/2016,07/01/2016,07/01/2016,RENEWALS,505,A,15,17,3,10HY,Y,0,N,N,Not Comp,12500,37500,,
109187,9012,10,01/01/2016,31/12/2025,28/11/2015,28/11/2015,28/11/2015,28/11/2015,RENEWALS,505,A,18,21,4,10HY,Y,0,N,N,Not Comp,12500,50000,,
132364,9381,10,01/01/2016,31/12/2025,22/01/2016,22/01/2016,22/01/2016,22/01/2016,RENEWALS,505,A,22,23,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
132012,9502,10,01/01/2016,31/12/2025,28/01/2016,28/01/2016,28/01/2016,28/01/2016,RENEWALS,505,A,24,25,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
465997,14656,10,01/01/2022,31/12/2032,25/05/2021,25/05/2021,25/05/2021,25/05/2021,RENEWALS,505,A,26,26,1,10M,Y,0,N,N,Not Comp,13500,13500,,
154781,9952,10,01/07/2016,31/12/2026,20/06/2016,20/06/2016,20/06/2016,20/06/2016,RENEWALS,505,A,27,27,1,10HP,Y,0,N,N,Not Comp,13500,13500,,
102329,14618,5,01/01/2021,31/12/2026,20/04/2021,20/04/2021,20/04/2021,20/04/2021,RENEWALS,505,B,1,5,5,5M,N,0,N,N,Not Comp,8250,41250,,
127290,12273,10,01/09/2018,31/08/2028,19/09/2018,19/09/2018,19/09/2018,19/09/2018,RENEWALS,505,B,6,8,3,10HY,Y,0,N,N,Not Comp,12500,37500,,
123897,13345,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,B,9,9,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13344,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,B,10,10,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13343,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,B,11,11,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13342,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,B,12,12,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13341,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,B,13,13,1,Y,Y,0,N,N,Not Comp,0,0,,
107810,9490,10,01/01/2016,31/12/2025,28/01/2016,28/01/2016,28/01/2016,28/01/2016,RENEWALS,505,B,14,14,1,10HP,Y,0,N,N,Not Comp,13500,13500,,
107810,9491,10,01/01/2016,31/12/2025,28/01/2016,28/01/2016,28/01/2016,28/01/2016,RENEWALS,505,B,15,17,3,10HP,Y,0,N,N,Not Comp,13500,40500,,
108244,12889,3,01/01/2019,31/12/2021,01/04/2019,01/04/2019,01/04/2019,01/04/2019,RENEWALS,505,B,18,21,4,3M,Y,0,N,N,Not Comp,5500,22000,,
155895,9054,10,01/01/2016,31/12/2025,09/12/2015,09/12/2015,09/12/2015,09/12/2015,RENEWALS,505,B,22,23,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
120502,12766,3,01/01/2019,31/12/2021,25/02/2019,25/02/2019,25/02/2019,25/02/2019,RENEWALS,505,B,24,25,2,3M,Y,0,N,N,Not Comp,5500,11000,,
157248,13010,5,01/06/2019,31/05/2024,18/06/2019,18/06/2019,18/06/2019,18/06/2019,RENEWALS,505,B,26,26,1,5M,Y,0,N,N,Not Comp,8250,8250,,
157248,12848,5,01/01/2019,31/12/2023,12/03/2019,12/03/2019,12/03/2019,12/03/2019,RENEWALS,505,B,27,27,1,5M,Y,0,N,N,Not Comp,8250,8250,,
102329,14619,5,01/01/2021,31/12/2026,20/04/2021,20/04/2021,20/04/2021,20/04/2021,RENEWALS,505,C,1,5,5,5M,Y,0,N,N,Not Comp,8250,41250,,
123897,13340,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,6,6,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13339,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,7,7,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13338,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,8,8,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13337,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,9,9,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13336,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,10,10,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13335,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,11,11,1,Y,Y,0,N,N,Not Comp,0,0,,
123897,13334,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,505,C,12,12,1,Y,Y,0,N,N,Not Comp,0,0,,
