acct_id,invoice_balance,total_bought,total_paid,total_owed,ticket_bought,ticket_paid,ticket_owed,sc_bought,sc_paid,sc_owed,donations_pledged,donations_received,donations_owed,on_account_payments,other,charge_back_count,charge_back_amount,acct_type_desc,tag
30011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30011946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30012978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30013287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30014961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30015924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30016005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30016037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30016275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30016595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30016779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30017116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30017706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30019864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30020815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
30021733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40010403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
40011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAI,
